d13C,d15N,group
-16.33985849493211,14.93649436873302,1
-16.00643399946118,14.50186740150068,1
-16.20035129649565,15.174412126090042,1
-16.021592781710567,15.362860206579247,1
-16.27936495906468,14.68856649019449,1
-16.201088069170577,14.393654877648766,1
-16.141616518073835,14.747633309270633,1
-15.926260843629231,15.739637537226296,1
-16.107944750854674,15.165413554592215,1
-16.211328646871284,14.993064085765301,1
-16.102031049788454,14.646007166209214,1
-16.077067110682556,15.183302792757232,1
-16.29043537536133,14.365550671755317,1
-16.284341059504182,15.10651926742013,1
-16.093574843008014,15.19582392977601,1
-16.31725937552319,14.920385318168323,1
-16.01153915693098,15.252136723338829,1
-15.98550391649334,15.487978598724913,1
-16.035582777136614,15.095291854999404,1
-16.035510498476455,15.205876275877705,1
-16.382509570705412,14.983179182814675,1
-16.1033007616065,15.090286107726504,1
-16.006782686653178,14.788593499780445,1
-16.20582743638247,14.799945956118199,1
-16.022302242959096,15.121698470308113,1
-16.171704756771838,15.239897951547796,1
-16.14371952949843,15.01022406104086,1
-16.155609947068974,15.021008302072799,1
-16.204573373899304,14.795134047247965,1
-16.200742546624852,14.90761992054343,1
-16.231608664271022,14.956850153355937,1
-16.015666160749994,15.042987637555434,1
-16.291005823024037,14.442434936900838,1
-16.18836169925399,14.56654133505226,1
-16.216283205516667,15.00601949013282,1
-16.1253031436247,14.938041084671715,1
-16.191067051094898,15.02424959067333,1
-15.93665099977926,15.152853271140485,1
-16.17042260179834,14.911488446809194,1
-16.207291242106223,15.093367923938107,1
-16.187773586641818,14.730628680350426,1
-16.051645689466405,15.034118401055526,1
-16.1668281002978,14.827094396960886,1
-16.059100481470733,15.17429212699527,1
-16.28262623592069,14.904722887094216,1
-16.105405903123327,15.011016316957754,1
-16.116229800624648,15.058375376434528,1
-16.01274871901863,14.874775629508534,1
-16.160816620697364,15.189208924194094,1
-16.131387841341507,15.356039341041237,1
-16.153398047211038,15.191494476969556,1
-15.92934328613617,15.217710292418086,1
-16.122547169151638,15.11883981958188,1
-16.071752557381213,14.717184631132964,1
-16.227964578118762,14.677471466555263,1
-16.1471800737991,14.685105669997805,1
-16.195836086044366,14.864368495734603,1
-15.92875430285571,15.430672845218917,1
-16.23722946709165,14.990708607639013,1
-16.287987860300035,14.610468636969697,1
-16.184784153972515,15.050252245745984,1
-16.09440682736771,15.043211129512983,1
-15.989441048175701,15.172206169496675,1
-16.130383466216955,14.933839486045525,1
-15.998083025236363,15.230402134095309,1
-16.13002808654892,15.077807904464201,1
-15.908706740582074,15.18385799957866,1
-16.27671806702574,14.961737227487813,1
-16.109516280530475,15.038947988780116,1
-16.200021835865194,14.92028311816973,1
-16.127789708256216,14.936487584852786,1
-16.212513300337456,14.834985797072488,1
-16.148204476658094,14.94455591182554,1
-16.286501313247054,14.864029736573459,1
-16.342055105609955,14.36618636083527,1
-16.165374889801594,14.920657818832355,1
-16.219574148215933,14.501965677838497,1
-16.246833111331043,14.790643930936977,1
-16.345547562831285,14.312211398953425,1
-16.075948170094435,14.954853849948755,1
-16.107091139389656,14.846147512942599,1
-15.78127063411998,15.252714613074904,1
-15.90832204640001,15.378626576357087,1
-16.679598920014794,15.053001092862512,1
-15.882903413636805,15.307296485143127,1
-16.262890492033712,14.758320807295348,1
-16.323178718765124,14.727847740666501,1
-16.205445903213853,14.65948555649937,1
-16.08343061931122,15.044208978793034,1
-16.51165456036111,14.743782262392575,1
-16.34753728641972,14.876862992132477,1
-16.32395350029605,14.828593682793581,1
-16.227338679169154,14.961422141432672,1
-15.827360448932316,15.529340299405133,1
-16.338768079064568,15.41915057564561,1
-16.064504748923895,15.28087567933489,1
-16.04450806612166,14.934648558745586,1
-16.137286464217656,14.528407031036137,1
-16.2530591129417,14.620675298303752,1
-16.295682227270966,14.649835577228703,1
-16.368727818079837,14.891826480769572,1
-16.120084061262556,14.468520644105409,1
-16.272042135230528,14.615561868257124,1
-15.90012609016442,14.545870464945208,1
-16.2185585892406,14.803762690082102,1
-16.026517122683572,15.250755456248665,1
-16.063491615815046,14.821052084157273,1
-15.957507008066658,15.167090736866143,1
-16.11609171481697,14.944231300944013,1
-16.376051346152135,14.40069345928631,1
-16.10295818236818,14.636787304736705,1
-16.15188696410991,14.998367877545723,1
-16.08856514520706,14.585472731218369,1
-16.038952818515188,15.15272633792997,1
-16.413993898794725,14.54654330618092,1
-16.267317518528642,14.61303715507959,1
-16.139710642483557,15.317127092422687,1
-16.15444818187966,14.792035178683257,1
-16.236491126884115,14.722606995320932,1
-16.199327884469902,14.611949371549212,1
-15.911779285361941,15.339395668135484,1
-15.951924044523581,15.12012757592273,1
-16.083783954624966,15.467033941588564,1
-16.164141642811938,14.65828533490244,1
-15.294843409217897,14.112345833448337,1
-16.06224692519841,14.989809423174263,1
-16.19332895536963,14.917185733699757,1
-16.207250518082063,14.926812036882437,1
-16.17775863460039,14.463439706994663,1
-16.088645811730203,14.449139651315898,1
-16.181175085365197,14.732105791905688,1
-16.258184103647576,14.726822571898389,1
-15.895814827374304,15.236889250433748,1
-15.96680548791668,14.842802881375983,1
-16.348839125953667,14.79227650200279,1
-16.202710317066632,15.378384438344453,1
-16.336622657955008,15.09996267170685,1
-16.020843969277102,15.00744896458809,1
-16.162619855439758,15.305215347953727,1
-15.748020798131297,15.56747722652484,1
-16.10742643711843,14.818164995164501,1
-16.42911152429458,16.32299435296024,1
-16.02219018202749,13.915621843949836,1
-16.15497377159701,14.83339377165177,1
-16.377910967825436,14.66758707987933,1
-15.997308331251993,14.948923870504183,1
-16.338817519995445,14.788327195777013,1
-16.134594023099194,15.078925098668151,1
-16.213909166141725,14.742694504005925,1
-16.1733966753293,15.325132382838055,1
-16.44785238108107,14.568696542484929,1
-16.0738566668475,14.864503574147314,1
-16.170109005449774,15.068650814403291,1
-16.204315411688793,14.885436681553996,1
-16.31125687354991,14.923279480609448,1
-16.091029984327704,15.15556803188434,1
-15.997059163282236,14.837919928546512,1
-16.498245854943704,14.117698953359445,1
-16.383551967852696,14.742254849146365,1
-16.041592745885943,14.957806671078858,1
-16.142716500022185,14.97082341742349,1
-16.09260755287055,15.179692235862811,1
-15.908098901767392,15.203125250428041,1
-16.021234931740896,14.901838883879568,1
-16.173449914880734,15.14629482379129,1
-16.20065993327572,14.647181374296782,1
-16.265922291506794,15.142060702521121,1
-15.988863672919203,15.186484397838367,1
-16.118729204666018,14.803166870509166,1
-16.251395266644824,14.993850922422764,1
-16.105326171241053,14.826393946423293,1
-16.096299195654996,14.514656732585339,1
-16.094785535327766,14.238293843271157,1
-16.075290700636018,14.844451526689573,1
-16.078341362568086,15.070576292247763,1
-16.22458695159663,15.11015026004809,1
-16.123597520676885,14.787445480094657,1
-16.076174725399092,14.895987114154165,1
-16.08430687603725,14.989738133355788,1
-16.07961682792017,14.883389428373075,1
-16.085867645738205,15.029325214492527,1
-16.25272309334066,15.085055447284407,1
-16.123485517146786,14.373908187001888,1
-16.013410829920225,14.551767589835283,1
-16.139666398565957,15.002140438841066,1
-16.33186076642441,14.955578417925476,1
-16.175239514796374,14.709370554715278,1
-16.23930148230691,14.844743896646062,1
-15.959522706521495,14.771958830778901,1
-16.143059762520636,15.289080057841081,1
-16.079753387952803,15.019346932465963,1
-16.25703198465659,14.756594232122746,1
-16.14291781542481,14.686242607628566,1
-16.30999445526306,14.538879625230628,1
-16.165982884692433,14.880038890155967,1
-15.85825229659195,15.527304994053305,1
-16.16969647675719,15.016795414173915,1
-15.860618784354687,15.559415246330229,1
-16.233499369658936,14.785495124935556,1
-16.24318380750471,15.186341132380157,1
-16.08305259458389,15.10033128613231,1
-16.02508049927294,15.200425820604181,1
-16.24642191754155,14.637480549810476,1
-16.15755082537694,15.084332854717907,1
-16.39559805983946,14.472377456457668,1
-16.00133178446731,15.137518852910887,1
-16.227525850646174,14.737543338733278,1
-16.14583123394139,14.98947701158705,1
-16.130608579861082,14.805331339633076,1
-16.0984998725316,15.030277425745478,1
-15.963976285126364,14.603756385102052,1
-16.35566923499058,15.25765296382535,1
-16.231925926496988,14.835115728810674,1
-15.977639347186685,14.77472361323259,1
-16.141563926261103,15.24092169203878,1
-16.051377467007697,14.999254538930588,1
-16.365970310610834,14.773076670983905,1
-16.30814857025888,14.852598935773164,1
-15.842254696498445,15.314946863726446,1
-16.322512087049446,15.175087846763038,1
-16.091086205842565,14.919162787063106,1
-16.04268853425569,14.812334165938418,1
-16.169993624807482,14.584002631329813,1
-16.101832441791228,15.02527980873333,1
-16.152837682813228,14.887259415900708,1
-16.335496589366993,14.758156698603779,1
-16.237480028037865,14.324078168917763,1
-15.985545627759034,14.754409978593634,1
-16.17618708741576,14.734857707150486,1
-15.969918437496103,15.080678842483884,1
-16.168886588930146,14.935961228157767,1
-16.210078624615548,14.982059044744899,1
-16.270835088651634,16.296166892617435,1
-16.214711908504153,14.703651504373603,1
-16.18862833706244,14.851220973795902,1
-16.558197556854363,13.694591059875231,1
-16.23972385524892,14.374742235840285,1
-15.700196598088723,14.732396835587336,1
-16.113878472498197,15.146657464865594,1
-16.159662186112616,14.75564005531594,1
-16.251448397750764,14.796951247969181,1
-16.25606729643989,15.057276809298106,1
-16.248738934260732,14.651719419260886,1
-15.984680659095922,15.006667104422677,1
-16.276166434830255,14.990003528259324,1
-16.18442928617961,15.043834495975904,1
-16.343415377490174,14.459839306064532,1
-16.16723719169253,14.74808898465871,1
-14.188977158075906,16.248747023658144,1
-16.01779760381863,15.505310124188018,1
-16.276416887841165,14.655638948235374,1
-16.420320938691233,14.625457213757105,1
-16.302542339683235,14.760242725273203,1
-16.0459329395527,15.002816045950778,1
-16.18959413540454,14.806136362541347,1
-16.270626541460228,14.730651971328486,1
-16.06469065502541,14.858593902723927,1
-16.222490720255877,14.608145456542312,1
-16.489283261584564,14.605966699603572,1
-16.298955374903237,14.459614598709782,1
-16.155238485551358,14.91247020801278,1
-16.068469579530028,15.12700955532516,1
-16.498179602964555,14.62848359486781,1
-15.963898146032962,14.391432597708553,1
-16.127838390185957,14.813541698054784,1
-16.12303353689716,14.99612825752929,1
-16.221662869073164,14.484505739081296,1
-16.1807636053936,14.892701643513975,1
-16.24029534197296,14.277200515999562,1
-16.211546685098494,14.955043431205262,1
-16.150607051183396,14.942200919393827,1
-16.025990043358956,14.976459887175576,1
-15.94739292870927,13.361595837836159,1
-16.143274096015,15.15563084571172,1
-15.93541895283718,14.99897874357929,1
-16.195047183584236,15.100154426202794,1
-16.08769680519256,15.3749389530525,1
-16.118748677557655,14.988306173334921,1
-16.45445869102408,14.671911178568912,1
-16.02483113767548,14.96823459320048,1
-16.11793899158032,14.505859990415349,1
-16.016144268837472,14.897775616189294,1
-16.103073089150783,14.885274900834649,1
-16.151927822204893,15.48136721121853,1
-16.085139000319536,15.035762909846289,1
-16.18912314510784,14.754432821435735,1
-16.06342118368092,14.907821499517212,1
-16.04598917078324,14.332286739525687,1
-16.040796749131182,14.707319571438441,1
-16.173464899728607,14.416356191237004,1
-16.043994643306807,15.26701082370268,1
-16.1097469967385,15.119552447961345,1
-16.12198955110806,14.945103886918696,1
-16.014447473590668,14.567729308448312,1
-16.188463627589826,14.804641236985265,1
-16.17662298822431,15.06674236169775,1
-16.232155709911265,14.931671054483356,1
-16.28103428394661,15.089881298599334,1
-15.913081296687468,15.265869444422494,1
-16.19657962675796,14.884674482996411,1
-16.37600570639281,14.710306798888276,1
-16.2043073701793,14.823088581127815,1
-16.120963923415655,14.967132231750153,1
-16.10720953386286,15.06278849080173,1
-16.147447336946193,15.234496577862219,1
-16.10342936658759,15.047752963352606,1
-15.969638853696091,14.716260589026009,1
-16.158125300648717,14.94032113584507,1
-16.520067511031076,14.390844133250567,1
-16.118346079634897,15.19944192626002,1
-16.12297342455739,15.003662713442955,1
-16.184864036710785,15.002041761103149,1
-16.05853920864719,14.31641441209668,1
-16.273751852630863,14.583458043244246,1
-16.589007877382386,14.389929570592805,1
-15.993928463033605,14.64479237102123,1
-16.207693344388968,14.744760335920207,1
-16.037094442803276,15.107430341562258,1
-16.20519413271004,14.855586815807797,1
-16.195877694298662,14.901010774128972,1
-16.118032506190218,14.73209636471657,1
-16.239725456216593,14.827059842441637,1
-16.055129054457602,15.218355715153773,1
-16.065450492436003,14.785940420771452,1
-16.028241471142017,14.934422996626818,1
-16.50286652610668,14.806733407365904,1
-15.950657054207863,14.793824728099537,1
-16.427390993510333,14.41378671662547,1
-16.047142801227718,14.767709583546377,1
-16.198794747091494,14.812960591766068,1
-16.40703151609651,14.734803162100512,1
-16.263493315636595,15.009371104063518,1
-16.213004924725904,15.202893750950428,1
-16.407453884673277,14.614342269478975,1
-16.066095460721147,14.90026111614541,1
-16.242247993539227,14.660713307457387,1
-15.838513379486251,15.21172394046827,1
-16.162336685533944,14.861073762061014,1
-15.87339172499663,14.773546601171233,1
-16.11496178231669,15.007511356097792,1
-16.12148168416374,14.782049434088364,1
-16.1163247428368,15.21174953272607,1
-16.350453077828284,14.503545381186461,1
-16.293612637498505,14.686577776811136,1
-16.40416489938631,14.414331175583795,1
-16.110171947829617,15.037880742838492,1
-16.2728784760257,14.680676446226023,1
-16.134414928218654,15.01475904667193,1
-16.10513091682487,14.87393065383656,1
-16.51007657698869,14.889401732517582,1
-16.32954313233772,14.19846075766545,1
-16.27938966472246,13.934725287010094,1
-16.130930755366084,14.9220986792504,1
-16.14306530776164,14.981216078838543,1
-16.270676352144097,14.78040979885522,1
-16.0078994354266,15.119427669937313,1
-15.978604396652871,14.907478191949128,1
-16.05806342524893,14.93975045564835,1
-16.3395030116167,14.747179112335228,1
-16.080877492247613,15.236689884193092,1
-15.96367566261473,14.781525729288598,1
-16.027381953753093,15.25166218018393,1
-16.135942095313535,15.07627708077771,1
-16.19709367596601,14.799965878160272,1
-16.05456616230856,14.917661976025913,1
-16.353360234625036,14.754820408512252,1
-16.199251733325042,14.839204565799218,1
-16.12646280171534,15.429030365056596,1
-15.896662698402347,15.04580249595463,1
-16.20680415108374,14.805580492989732,1
-16.214082326354436,14.635203668417313,1
-16.30730812182543,14.728838199331182,1
-16.544793343834943,14.871447055277667,1
-15.907598234603011,14.925834638854342,1
-16.147373399208597,14.953616094504792,1
-16.194107280928833,14.925847877819963,1
-16.148471262174333,14.906707122252524,1
-16.130704259863865,14.60015606815462,1
-16.24933012682718,14.755496568713474,1
-15.724650098730386,15.285234039037583,1
-15.952286886796811,15.365565171913504,1
-16.203205320916123,14.844351577944304,1
-16.151469505576006,14.9261243796438,1
-16.162304288166077,14.88533036019964,1
-16.25527141619045,14.837935088690623,1
-16.098496977584038,15.122902333035393,1
-16.105716479673056,15.130540502410977,1
-16.167754978022497,14.627397797725912,1
-15.917499849211836,15.402723112145576,1
-16.11250834200831,14.969363421981043,1
-16.060575261516565,14.996004742949438,1
-16.02561965932973,15.088752277296846,1
-16.012544813821638,15.295733243790867,1
-16.112078461283865,14.313891833379124,1
-16.209560235797753,14.544637027198352,1
-16.488165530180755,14.191322346334088,1
-16.120060344172934,15.282243135934111,1
-16.085806209496468,14.794984763373087,1
-16.26848093615946,14.738252802885638,1
-16.161613120617705,14.92946483016009,1
-16.179517184987592,14.879634053733973,1
-16.177685740955077,14.70253599923414,1
-16.23208132009995,14.943307980516463,1
-16.04409242304311,14.708515937711542,1
-16.18728598981532,14.779544560467503,1
-16.157071426668253,14.867428713417791,1
-16.253290284378828,14.704707154576933,1
-16.011841213036544,14.860685362864134,1
-16.193376094636815,15.013602825991935,1
-15.812400232864755,15.25219129462382,1
-16.566445030832977,16.369368535634862,1
-16.529814134612604,14.798968003087055,1
-15.871840420276708,15.422905217995634,1
-16.198913295484466,15.043442801472601,1
-16.005525196145044,15.111138714517107,1
-16.085749913577335,14.812605223852648,1
-16.082232377367532,15.085134302869603,1
-16.082602251935775,14.949519709243326,1
-16.30272499744941,14.515075457715794,1
-16.135003088309084,15.21641519359074,1
-16.022487625711523,14.833582733211921,1
-16.27559881626501,14.60697542198728,1
-16.226903053406293,14.166650680186418,1
-16.238882477132805,14.722234365712158,1
-16.231419080012557,14.72419199279657,1
-16.221780115674694,14.688245824961506,1
-16.203983232132078,14.865944218933784,1
-15.964505429547017,15.00534927984798,1
-15.944852037183832,15.275538350920538,1
-16.224679746505434,14.974464424804614,1
-16.1160048389894,14.837289614033006,1
-16.25022258340884,14.776572729985313,1
-16.105278545888392,15.142890912107731,1
-16.198828401106052,15.049694330075386,1
-16.125970430252277,14.742246250338514,1
-15.960506638248496,15.618640392361796,1
-15.99468710410468,15.157278133505287,1
-16.037688645641904,15.196463416817027,1
-16.185898603892795,14.822851845070662,1
-16.09740483273138,14.841852318719742,1
-16.12117848804771,15.022084152680018,1
-16.07664484249619,15.069610813053098,1
-16.038267293753634,15.147567527582884,1
-16.11791760805396,14.990667862306529,1
-16.39432952249039,14.354724032086382,1
-16.123891030353775,14.55971329250652,1
-16.18304726828276,14.967415918833312,1
-16.139360153816376,15.00426152904411,1
-16.24662220878527,14.758943036751576,1
-16.18216471385369,15.023018362681563,1
-16.268511612775782,14.793726521831339,1
-16.045551330913774,15.02812999669619,1
-16.174113228510922,14.788896873462594,1
-16.035657247886526,14.605515583979122,1
-16.24903075922267,14.641144806316012,1
-16.18767997095734,14.633572951347956,1
-16.02763648817953,15.368955970743885,1
-16.085133794616713,15.1926906203957,1
-16.253251670583772,14.55410750112482,1
-16.435120191901035,15.050105248153285,1
-16.241249531558214,14.368743019749697,1
-15.95594917079143,15.119339062842096,1
-16.095572667905483,15.192565667380732,1
-16.226311184103494,14.532313612966577,1
-16.630286749033317,14.16081807283337,1
-16.300118448316347,14.5630634827007,1
-16.190072464073573,14.686686142524835,1
-16.2983824266891,14.667929097025784,1
-15.94865835796186,15.376293093724204,1
-16.163905490252077,15.080561084973487,1
-15.998942310188063,15.026082579614016,1
-16.162726713882627,14.793350697242174,1
-15.940167241736527,14.907782222104657,1
-15.952202060552299,15.112214339536903,1
-16.16064028943738,14.795983458592621,1
-16.96388090436868,14.294484054633585,1
-16.19683246270864,15.14075111664728,1
-15.9914718920054,15.657259671371504,1
-16.164921171236156,15.023814368054643,1
-16.18452834426589,15.000550955012317,1
-16.082128957597927,14.906848726505917,1
-15.936981814900502,15.166221421783657,1
-16.26358646485217,14.679362019170515,1
-16.29625334517826,15.068319220143607,1
-16.04014693601716,14.971679084269187,1
-16.281074875217513,14.766583699533259,1
-15.879447041438198,15.18268019506617,1
-15.86029025123304,15.147760115001772,1
-16.077414659252714,15.186066589327194,1
-16.181925169058673,14.751189498988316,1
-15.781193769085373,15.843330685501844,1
-15.936827570539226,15.823541233247674,1
-15.964507821680387,16.006875108337365,1
-16.094316436925745,15.22645509083002,1
-16.031893984637566,15.189724543166365,1
-16.430398329106914,14.253156551748189,1
-16.21605277524628,14.620162237743758,1
-16.199497980180336,14.958290347990209,1
-16.16846231173038,14.592868710321078,1
-16.251214088580156,14.631310343866502,1
-16.284942684384564,14.600262013725924,1
-16.181928937836606,14.85683428087478,1
-15.969834497164104,15.135037070212924,1
-16.11695194851698,15.024031030705778,1
-16.23337686301847,15.046602111367747,1
-16.20307938100529,14.84516335491894,1
-16.206234932296457,14.8887401582858,1
-16.196923629706824,14.885028237778469,1
-16.054438816688073,14.99705643284711,1
-16.110913662278413,14.956589599145811,1
-16.2893473202977,14.979589709488637,1
-16.1520989220966,14.770097471794141,1
-16.077045959230563,14.798416286495737,1
-16.214928778023218,14.825801452796506,1
-16.277100636761624,14.717730358826826,1
-16.230881452387454,14.715859706270646,1
-16.284309972893706,14.668864086151084,1
-16.023536972274588,14.77507507236392,1
-16.159540895312727,14.884151491757137,1
-16.216656766386993,14.972714398973366,1
-16.102200876698777,15.047422604892947,1
-15.944032444765153,14.955423927648711,1
-16.234949925246564,14.688765243477462,1
-16.120127774497224,15.111790022331279,1
-16.382247337900143,14.596970036719213,1
-16.175811731174406,14.90885275881207,1
-16.109561399892005,15.044506515531113,1
-16.389426423587267,14.478576233820094,1
-16.095513724291305,14.761796589508458,1
-15.873743532928742,15.55639186771296,1
-16.186474593431672,14.701520817335028,1
-16.230952110884882,14.63412140584625,1
-16.246254157277995,14.748450792884308,1
-16.06351464016057,14.924836131200834,1
-16.200122714861013,15.104313479001865,1
-16.085789242193407,15.238506868410399,1
-16.27232674461346,14.390546604112773,1
-16.240592567301753,14.961258495124413,1
-16.182238299073862,14.943495525525286,1
-16.491182814165043,14.433082353601328,1
-16.031668533542845,14.781026295659222,1
-15.620497522781994,16.24898939942172,1
-15.927412276622626,15.566301073836717,1
-16.3009381326588,15.161363148410972,1
-15.662270768054503,15.327350202655905,1
-16.116272491893014,15.24399040377701,1
-16.1181755352782,14.728550839526088,1
-16.07998083725264,14.91154662662603,1
-16.098342537164402,15.198135613140431,1
-15.973837905763034,15.13754270865404,1
-16.18796937010276,15.026906469675206,1
-16.241992359130993,14.4982302528549,1
-16.12630609388329,14.799658897898416,1
-16.07246867203621,13.181189396696247,1
-16.195115407008558,14.477925965393887,1
-16.07393454814836,15.142832944364198,1
-15.978965355903883,14.731859671012437,1
-15.578363115435447,16.925644847443877,1
-16.169257804974578,14.900064747759552,1
-16.449281117874616,14.595690194028979,1
-16.115886950398508,15.40628837546878,1
-16.084875643431722,15.538367109560324,1
-16.15043046115923,15.180768303418162,1
-16.12518432765533,15.102900823508612,1
-16.194760088116773,14.752160981295113,1
-16.09753698451266,14.581651053695309,1
-16.008690029093877,15.101936997591707,1
-16.05714881729312,15.004866431260385,1
-16.112546439117796,14.827612384217161,1
-15.819299220622597,15.076814412758226,1
-15.858507625038772,15.10621413502942,1
-16.247320516157718,14.470961077600794,1
-16.073756971746047,14.785697043678534,1
-16.439166494891282,14.633055466239277,1
-16.095917284774128,14.942198343290107,1
-16.143024904127525,14.873103534442212,1
-16.212371964743305,14.722972843340655,1
-16.039437935437654,15.065004145774498,1
-16.264451373228695,14.686971296473532,1
-15.980232329487626,15.11855090400378,1
-16.152653437754083,14.893142930807063,1
-16.316597241924025,14.664346283945413,1
-16.188008506849567,14.770084163711408,1
-16.246236491239095,14.727901631518636,1
-16.067272246827795,14.984713321806005,1
-16.342440310416293,15.743831916714363,1
-16.237999235042448,14.912674337392858,1
-16.137552670656063,14.572761394316045,1
-16.07268827205525,15.11469320271064,1
-16.10289774899815,14.738725526313114,1
-16.12482614036287,14.936112405741758,1
-16.202981958152694,15.150898612331678,1
-16.07898400889037,14.719494304199996,1
-16.16120599549204,15.182104474106215,1
-16.238702999286094,14.349814720601799,1
-16.172733317809662,15.114311142933119,1
-16.011523408479757,14.871723478180108,1
-16.211192387111883,15.044082166543124,1
-16.130086076170777,14.786032873891076,1
-16.154541582274796,14.91477141542235,1
-16.241893442244262,14.993148944703004,1
-16.634384307862113,15.088114859580902,1
-16.351808162730123,14.657399584155,1
-16.164262265131832,14.862599892989467,1
-15.62462736299546,15.4395477790311,1
-16.269338333318036,14.936976543366274,1
-16.206391067791017,15.036075905987497,1
-16.048311644099314,14.656151021862934,1
-16.149918219469516,14.700016237947715,1
-16.21268901796733,14.82368658734314,1
-16.598280601179646,13.661850863208771,1
-16.659123032937696,13.93424702924503,1
-16.07253316720911,14.804921640986773,1
-16.141739080913784,14.72516066065392,1
-16.16217660270212,14.702534399730606,1
-16.02438644498421,15.087136884093466,1
-16.274899709586016,14.91575418986111,1
-16.063515508578064,15.010676899084775,1
-16.083468722770537,15.089815685679275,1
-16.009701170707842,14.921120054674104,1
-16.114151975029056,14.779874406962358,1
-16.27302629170477,15.185657368564035,1
-16.14985205324405,14.827878414224521,1
-15.947198486145838,14.82322679311564,1
-16.290677931832448,14.113922597961855,1
-15.991569744567721,15.080198775161495,1
-16.06063547134063,15.204050624327344,1
-16.21325347372417,14.86907451210944,1
-16.067583023113773,15.074306460740283,1
-16.1383327990189,14.997832068160625,1
-15.644399254159973,15.889016500449758,1
-16.182909585843433,14.367387921503562,1
-16.66109133982297,14.28632735637503,1
-16.03051989029629,15.028591186997147,1
-16.255342092233874,14.83750990390481,1
-16.286172171481514,14.761373034780213,1
-16.302221042633548,14.494950706750902,1
-16.212032182588164,14.698735621372366,1
-16.256366698410595,14.474132831447573,1
-16.31178089688179,14.128645108150238,1
-16.09522418930311,15.298635754029542,1
-16.12098891073739,14.77840936166889,1
-16.372685919986154,15.29671447819081,1
-16.19926968954344,14.763996049092377,1
-16.00785185806131,15.054245962677074,1
-16.12563499919669,14.81854645351,1
-16.195734144214256,14.937548030239828,1
-16.265203972977236,14.681904932361206,1
-16.063819279643884,15.122849846939403,1
-16.193000817547617,14.917629433382723,1
-16.134981948088704,15.296500651100565,1
-15.9835960174888,15.185899370070526,1
-14.81354879166078,16.35947304607382,1
-16.04198498725873,15.38642507610126,1
-15.968730143827232,15.10582953159113,1
-16.007410483376646,15.206734287377714,1
-16.160270622243672,14.735676204313636,1
-16.121314959091162,15.134509852616885,1
-16.282059922053406,14.778720930399931,1
-16.385555253379938,14.639898913938136,1
-16.36374007923704,14.466021446235224,1
-16.29288044637957,15.013194565897988,1
-16.204808670358773,14.92814971040738,1
-16.111391209492556,14.668775891332114,1
-16.15479532019676,15.00047249061195,1
-16.159562005793845,15.0101180370685,1
-15.944034828818758,14.83017024666842,1
-16.12931996212481,14.944141071108438,1
-16.09901999328941,14.892657396057787,1
-16.06490281624702,14.861324926919927,1
-16.251135363259184,14.777467870197517,1
-15.991094450237176,14.89981238781642,1
-16.054146377490852,14.973637534763302,1
-16.207747825513316,14.863613089370165,1
-16.180384161548556,14.843538706015156,1
-16.183576002942573,14.640367594841782,1
-16.053064488027104,14.860971127723554,1
-16.124930881667876,14.798780220490654,1
-16.03256868186656,14.983921830209331,1
-16.04448600481822,14.992500475799575,1
-16.168507031638743,14.80644053466954,1
-16.15967721943467,14.887527307333285,1
-16.165562440968397,14.97252229729652,1
-16.243526508812483,14.501075768764446,1
-16.007724858947594,14.96534057113035,1
-16.126328480106203,15.353387270226452,1
-15.699077467572614,15.802962476985948,1
-15.920287486233905,15.063956526301816,1
-15.658679227487744,14.325089993004918,1
-15.847148477455942,15.416325712815512,1
-16.17523932804893,14.739054347942275,1
-16.1222347869271,14.890266907995299,1
-16.182487822774654,14.93706443852077,1
-16.23536510118106,14.531748052217512,1
-16.175099761109067,14.870685771262082,1
-15.983012045865797,15.095959922998519,1
-15.942270065552076,15.063180064321429,1
-16.347305376946277,14.509147353471967,1
-16.22099884212734,14.666704833843427,1
-16.246792761453154,14.79712207316242,1
-16.214778516934917,14.859425031746442,1
-16.174580946383543,14.744874083927272,1
-16.128298827230314,15.070806440362086,1
-15.999522506500998,14.96384493830216,1
-15.950570206285809,15.008083140878544,1
-16.183053238850956,14.666943465055985,1
-16.021907116709887,15.21260091972765,1
-16.008086840717215,15.118810863477819,1
-16.289065242273168,14.785161343674998,1
-16.094346373862525,15.253722107305544,1
-16.369466499442677,15.01780604749903,1
-16.155396559342524,14.799988053809837,1
-16.00185434419292,15.193862871584733,1
-16.121139229008687,15.72799247223297,1
-16.12611018551528,14.974449271348666,1
-16.09587498054029,14.752603810363185,1
-16.172395959695486,14.792230475306397,1
-15.915975108204005,15.013274163723725,1
-16.211082023714074,14.393170038351208,1
-16.072075709479744,15.320646650437482,1
-16.064603029307655,14.969551390062842,1
-15.985260888394182,15.293402383142597,1
-16.21058226925133,14.498782909708755,1
-16.157945170269286,14.70859380332238,1
-16.15447421422815,15.25978717756335,1
-15.95619922901083,14.911334023682285,1
-16.12527205159744,14.838896029241004,1
-16.15150674872966,15.048421803149441,1
-16.154053822169182,14.867131182570379,1
-15.885433631938513,15.437123933532328,1
-16.04996309879033,15.093135506906588,1
-16.052334048975993,15.070695462198294,1
-16.057955642984666,15.350630175669256,1
-16.034038495866234,15.275109910850258,1
-16.081714109236405,14.85360339698864,1
-16.32697989890085,14.737477211849942,1
